actual,predicted
20.99,31.994373568975146
12.6,13.386723883019561
0.26,-5.558866419917188
-20.88,-32.93188402884559
6.48,4.554198253053231
8.5,13.52216311386427
45.1,27.50854723025303
2.54,-40.684019950115996
38.02,21.751054481497246
-25.62,72.0367385545635
5.7,32.786463453726526
-2.43,-11.257317378589562
-26.81,-11.257317378589562
10.22,30.697216512286133
25.11,19.35850321867451
21.08,18.39503942198765
16.03,10.459659573903004
8.8,13.182559423862388
102.48,68.9642392043742
125.39,65.37895599229084
40.8,45.11813289325187
10.26,10.74074942109308
16.66,9.218170907623037
-42.94,6.069372063276214
16.6,5.251914863178109
9.0,6.617430592474447
3.51,3.8262305896764013
7.92,5.192379613305398
-107.96,22.823885577976363
9.6,9.03309376967964
6.54,10.989321047160558
11.97,10.951962089555483
-23.66,0.24348793248337872
-1.39,-6.008027444596986
30.24,17.97027269617988
-75.17,-96.7284084645908
-5.07,-6.9369904834080485
22.86,11.945348960332188
4.65,7.806419663639696
15.12,10.306914044593102
18.18,10.060904374168153
8.0,24.57741803382685
24.94,52.902367656387
6.6,9.662330440974028
3.44,4.359332267669717
12.46,17.06002043085041
18.96,17.06002043085041
28.2,27.364696066022525
12.84,10.989321047160558
-1.93,-0.586067716351702
0.0,7.70129150142517
13.56,13.138152256952083
73.58,42.69618317703857
-10.56,-5.558866419917188
1.26,3.9580255317775
1.43,3.505516290141838
5.52,10.989321047160558
-0.42,-6.568991601578987
2.4,5.8355230868562735
-14.23,-10.743943690070994
8.49,9.268101476118789
34.38,19.35850321867451
12.0,17.721701070112402
4.08,3.9580255317775
82.98,64.03917524284437
4.56,28.27226394507152
5.02,8.967646546272837
40.96,30.862822051228175
13.41,13.386723883019561
12.81,31.22507461829163
46.95,28.554385388464144
40.28,44.39693004495387
9.0,6.3680816985116
14.28,7.841535671895425
5.76,6.3680816985116
2.97,3.9580255317775
2.82,3.9580255317775
45.95,9.980465780150135
3.25,3.8665789091942933
46.26,50.956241316987
13.86,15.476891035499467
22.2,30.580189149115046
15.9,77.52770078151346
73.38,64.64998640054053
7.11,6.280999961456884
1.05,7.22666013380541
2.34,3.9580255317775
16.75,7.806419663639696
-0.68,6.4643543095995915
32.46,23.47700611823918
0.84,3.6568316378260173
73.44,40.92466944118391
2.7,23.782498458809155
41.74,11.809618258908563
1.14,4.554198253053231
-263.4,-229.354917408357
4.14,17.06002043085041
-8.33,-5.378742292651657
9.33,7.3752777915329135
4.2,3.9580255317775
0.57,3.9580255317775
27.84,24.57741803382685
6.84,6.3680816985116
6.09,5.192379613305398
1.26,3.9580255317775
11.8,13.110992696136183
-3.01,18.555272123883167
-7.09,-9.472531060722712
42.24,24.721269198057353
-18.83,-46.66995161465132
2.78,3.091044435585783
105.87,30.76387493398996
14.26,16.351685080566114
11.4,53.66245195898062
79.08,43.233124305010136
47.52,27.50854723025303
28.62,24.721269198057353
39.36,24.721269198057353
28.86,20.115380759833176
1.59,3.8262305896764013
48.75,42.40443632399115
1.48,19.25260778951765
16.23,13.210298822414346
2.25,7.079615144322502
-1.05,9.703500390681253
10.08,9.03309376967964
-77.08,-60.460808130801745
-29.32,-18.24008769243039
9.06,6.3680816985116
34.38,52.56868417108109
-25.68,-69.96698505111054
31.92,24.804865792323593
143.91,73.57467944712309
41.64,31.09026980972492
49.4,62.445955409605304
6.01,4.524183473570841
7.8,14.41845591356498
-16.08,-7.553081401314409
10.62,10.989321047160558
75.24,63.544435494396915
9.99,9.662330440974028
2.46,4.554198253053231
5.04,6.3680816985116
64.2,51.67590811469782
2.98,4.554198253053231
33.27,30.190251810120973
10.88,7.841535671895425
0.54,15.753916533097442
-82.88,37.66988930725598
52.04,44.1601399589305
14.28,32.51977370069208
-10.1,-47.57353111985046
14.28,43.54571461089303
59.24,42.15493795355641
4.96,7.82009286868997
22.08,40.604618466261584
40.5,42.01675287264424
9.4,5.237318592366451
-105.66,-88.79357077144437
11.58,23.782498458809155
5.49,3.9580255317775
3.69,4.554198253053231
-355.61,-184.4167560614825
2.96,4.405154435380191
104.94,55.637832564070635
49.76,32.51977370069208
8.49,10.989321047160558
16.28,-47.24335820411439
3.87,112.76088329805698
0.36,3.9580255317775
12.78,9.662330440974028
5.66,4.359332267669717
15.63,26.551460050000305
-24.03,-10.743943690070994
32.1,32.14821215046404
16.63,9.723778809852483
8.32,6.3680816985116
62.39,35.65806123098887
-6.07,-38.978591034588824
-11.92,-18.12128632516559
-34.9,22.43441405389914
3.92,3.9580255317775
81.0,68.4198496396555
-14.4,-81.35168137765692
7.44,6.21903788083856
9.36,10.989321047160558
15.94,14.1197724577411
-9.3,-7.231693408300003
6.36,4.554198253053231
-43.52,-16.05980272835469
1.56,7.22666013380541
18.84,12.969841379081334
10.16,27.364696066022525
-18.11,-7.231693408300003
3.0,3.9580255317775
3.54,23.024723505350895
7.56,16.002488159164923
31.49,9.088583239849903
2.95,16.447429024792715
0.72,10.55548567066058
59.36,18.805130833890356
37.56,30.862822051228175
8.32,5.8355230868562735
42.48,32.11156892531138
154.25,81.54187203972238
-10.67,-1.5476056234710498
29.34,44.16265028721691
-8.18,8.393499458153041
70.44,52.74297276756665
17.16,54.484932963590005
12.78,22.589253295764344
-0.08,-1.4722660789424964
4.95,10.989321047160558
37.98,23.47700611823918
10.08,7.841535671895425
-6.7,-5.558866419917188
8.28,13.475277821267753
-87.14,-49.50923096910875
6.01,-11.257317378589562
13.68,7.22666013380541
43.92,24.23478107169744
8.72,7.3725842871397145
-18.37,-12.307583951565443
36.3,31.00667321545868
5.49,6.842908057223578
-1.26,18.99275759855406
15.51,12.193920586399667
11.34,10.639082264926818
2.7,3.9580255317775
10.2,20.349263416568732
4.03,3.2400882532588233
2.6,7.22666013380541
-20.07,1.4943138972317977
37.98,64.22016005345058
22.51,12.972354881089515
4.44,10.989321047160558
19.26,19.20945940100147
1.92,3.9580255317775
17.6,27.588920212304437
2.88,5.0605846712043
0.83,-6.395135863130882
39.64,17.60134510647775
4.86,4.554198253053231
-3.3,-7.412543042376006
17.89,7.919296955379505
18.66,13.110992696136183
166.38,117.46494567556016
105.28,64.71437347218757
3.38,4.359332267669717
93.24,64.73749316889473
8.46,5.088274774693411
4.65,3.8262305896764013
4.91,3.356472472468798
2.85,17.06002043085041
8.04,7.841535671895425
47.64,51.070421863334154
3.24,17.06002043085041
3.2,17.06002043085041
11.64,12.193920586399667
25.92,15.753916533097442
29.85,56.695652601885406
8.2,10.989321047160558
63.09,30.804700829429358
28.08,19.193528186873273
-2.99,-20.247511653432518
4.86,10.55548567066058
77.16,39.2948144447894
25.8,55.48597078403688
23.49,34.573665188007276
6.21,6.3680816985116
29.53,20.740661822224126
0.0,19.35850321867451
-54.79,-116.55744186763766
-15.66,-14.592916954352583
10.2,10.989321047160558
46.8,24.125135420938562
-5.78,-16.072151441443157
9.36,10.989321047160558
-22.67,11.665767094678058
11.61,7.22666013380541
20.14,25.165929449347118
0.66,3.8522484324019506
4.65,5.192379613305398
-41.99,-42.78333424905064
4.8,3.9580255317775
9.98,-19.887923126411597
14.76,13.4703204772858
1.08,26.169096605363407
48.78,24.66101462809309
6.63,30.862822051228175
21.24,21.485288057973406
-24.21,-31.82219589044209
-35.6,-27.0701793454109
3.63,3.2400882532588233
11.08,6.3680816985116
59.64,92.2827023273
18.42,17.06002043085041
34.74,10.302378227209362
1.97,3.8665789091942933
6.42,5.192379613305398
12.26,9.218170907623037
32.8,16.447429024792715
9.87,13.723849447335231
34.98,21.03300544508512
23.92,12.921510623377774
1.86,6.3680816985116
-26.95,23.476436117472403
8.52,15.753916533097442
26.16,34.93910301324987
40.64,19.965042322010035
10.8,6.3680816985116
-14.1,-12.981912716813607
15.11,16.44208421200232
8.18,9.258565550210696
0.1,3.9580255317775
27.75,16.002488159164923
-15.25,12.882654902905491
-24.23,34.81270123583221
18.16,93.29604661790776
12.51,7.496433994903249
12.99,5.9068035187166075
5.34,6.3680816985116
2.3,-14.317747362754128
112.68,100.7141229391906
4.86,4.999675127653842
3.54,7.0948651917043115
19.98,26.50846396749454
-3.03,-31.997450595962654
-117.84,-73.13655299346986
-0.8,7.1787473698080335
-25.45,-18.954198148408565
3.6,9.03309376967964
2.97,34.657261782273515
20.12,15.779275145842293
5.84,4.87904505500444
49.84,27.50854723025303
20.73,10.989321047160558
6.22,4.554198253053231
20.5,8.861481054509433
8.2,9.662330440974028
-5.26,18.39144058903484
1.81,3.2400882532588233
-35.7,-22.811678198121722
15.84,104.74375884623275
-17.39,-8.362560814534167
17.64,24.23478107169744
24.42,21.485288057973406
-7.7,12.640136355609073
1.84,4.554198253053231
5.44,3.505516290141838
14.4,17.06002043085041
113.67,100.70145683213494
2.04,6.3680816985116
2.4,4.359332267669717
-17.46,-8.767287298942367
185.52,98.88492671391414
12.6,7.22666013380541
15.6,11.923630208148667
-16.77,-15.090647540517036
4.08,3.8262305896764013
9.96,21.485288057973406
28.76,11.318602113932931
-6.77,-6.395135863130882
15.48,38.954520530880934
0.0,107.24626234320627
19.8,24.31837766596368
0.48,16.002488159164923
15.48,39.36210942560664
2.16,4.554198253053231
59.43,52.44756745737669
181.66,91.29978319191335
2.7,6.253500866348681
0.0,3.9580255317775
4.08,7.841535671895425
-102.78,-74.73590046962975
1.38,32.120297161555094
12.24,13.386723883019561
-5.16,-12.999791908293314
2.9,4.359332267669717
6.27,11.984536371059741
6.53,6.467454965179374
-5.16,-6.395135863130882
2.52,61.07891280441049
1.11,16.64196122195941
42.81,44.94244196421908
57.24,63.73374758214246
-54.06,-99.1744452462271
0.84,3.8262305896764013
-38.71,-21.467246376839103
11.09,6.3680816985116
56.57,34.979410727615324
55.68,52.84349046778256
-25.64,-12.066796791809322
10.89,140.60207923802065
-35.15,-28.285971359887668
1.38,3.9580255317775
12.96,7.709740729794326
-6.8,-6.395135863130882
-2.97,5.849478771509579
11.7,24.721269198057353
23.85,17.06002043085041
-36.38,-153.9998331080185
9.7,11.411409284324867
25.6,24.23478107169744
-1.18,3.091044435585783
19.49,11.635524644269816
-10.0,-11.830723968052634
0.0,6.191119566252402
55.17,31.079565880987875
104.72,64.8766674302752
9.48,23.782498458809155
-74.41,-34.71262788216172
25.6,25.395540128863455
-6.8,-8.15599218093007
49.04,21.609631574151678
8.76,6.3680816985116
51.3,68.20940120930698
5.62,9.011019202878805
80.63,83.94471567310924
-44.88,23.035661322088963
22.3,16.129575170870506
13.56,24.267961330654302
-18.85,-41.8940883990065
-36.9,-19.555303696704648
21.02,9.018686611149189
2.34,30.580189149115046
6.84,16.002488159164923
15.84,23.47700611823918
18.24,10.74074942109308
16.9,41.05342237181149
2.76,32.71643093867389
13.32,10.989321047160558
5.56,6.3680816985116
18.6,24.721269198057353
1.31,3.6413949891510415
-106.6,-82.70024451975242
-14.56,-12.051257994314012
3.59,10.231015927939431
84.96,96.79822525892814
2.7,2.7417861686070415
0.0,6.3680816985116
-104.45,-44.582230563448434
17.85,19.108756625287146
4.06,8.418285243401545
-34.07,-18.473528138860885
7.14,7.22666013380541
-132.09,-62.52451998056024
-29.54,24.18427491563491
8.55,10.989321047160558
7.92,10.989321047160558
3.96,6.3680816985116
3.9,6.3680816985116
49.6,35.37542832887574
42.84,26.056181354606252
1.46,7.806419663639696
21.45,56.070858089528485
-13.65,-7.138585001684948
14.7,9.218170907623037
-7.57,-7.412543042376006
1.98,24.721269198057353
21.58,12.193920586399667
4.67,8.393499458153041
65.76,44.229685160214146
24.72,17.06002043085041
17.46,29.98072346557472
-8.1,-7.231693408300003
-0.02,42.95603548826403
0.0,57.600193279440866
102.96,58.07509573882677
6.98,11.06281857008011
39.36,24.57741803382685
40.68,22.279796592591797
20.13,13.4703204772858
0.48,7.22666013380541
8.7,6.059324624151303
2.64,7.841535671895425
4.59,38.954520530880934
24.66,16.447429024792715
11.2,7.22666013380541
3.58,3.8665789091942933
38.43,21.485288057973406
6.42,4.554198253053231
5.7,32.80002753294013
27.0,42.51978899129607
2.64,3.9580255317775
100.73,81.45988998392866
15.06,11.945348960332188
18.0,10.55548567066058
-0.11,-107.05247976126513
55.02,37.06600257907159
-372.6,-229.1958880464494
27.32,19.68312955053863
6.22,4.985097057023911
-127.13,-107.43567282157144
13.04,12.193920586399667
13.68,7.22666013380541
5.16,6.842908057223578
4.5,17.97027269617988
38.48,25.428692982615857
2.06,3.6413949891510415
32.99,12.6652651376117
-14.25,-22.557790295186756
1.61,4.753637765672789
2.64,3.9580255317775
29.73,33.31035679543074
4.8,17.06002043085041
1.91,-5.229698474978616
1.98,24.804865792323593
-11.56,-10.833606728022955
2.88,3.6568316378260173
64.44,32.73913231031763
3.48,9.218170907623037
-4.06,-31.37545557242253
15.93,30.946418645494415
37.8,24.23478107169744
38.28,24.57741803382685
-7.18,18.67407349114797
40.02,31.00667321545868
5.22,4.359332267669717
20.88,21.485288057973406
9.45,17.06002043085041
12.42,13.723849447335231
12.44,8.653225938028772
-73.41,-91.1519948644302
7.99,7.552239923792111
22.74,26.91241345313424
-19.38,32.5878875593604
7.5,5.192379613305398
3.59,4.117676469284966
3.18,-8.281959981275882
3.88,3.9580255317775
33.96,23.866095053075394
-6.78,-8.767287298942367
15.93,7.919296955379505
15.36,12.193920586399667
1.35,4.359332267669717
30.19,23.877839320796138
3.89,3.8522484324019506
0.27,5.840624303527897
10.35,7.841535671895425
-16.5,-12.307583951565443
-27.46,-107.86521806269462
4.08,5.0605846712043
8.49,10.989321047160558
-7.61,-7.553081401314409
17.04,24.66101462809309
44.16,41.682945953451885
29.0,17.14361702511665
107.6,63.049579930469164
-8.45,-9.382791048983496
5.18,5.365797944815917
-57.78,-34.26621722324959
15.6,24.57741803382685
19.92,13.723849447335231
51.12,30.946418645494415
116.55,72.78318438484513
18.27,21.485288057973406
5.4,46.92206909667999
-3.08,10.060904374168153
17.28,59.427090829018525
-6.14,-6.568991601578987
0.47,3.2400882532588233
-7.94,19.108756625287146
-203.78,-128.8108982968059
1.95,-35.879922776964
10.1,24.57741803382685
-4.31,-5.229698474978616
-2.7,4.5815379121019335
12.0,52.289664900163594
-27.44,-65.38981396274745
4.78,7.831294688388081
11.86,13.110992696136183
37.44,27.448292660288764
10.02,16.002488159164923
64.98,62.79421596231238
58.66,60.59493894049183
-41.02,-35.842857936238474
0.9,8.884049952006599
-10.8,-8.767287298942367
-147.01,-174.70045083345823
21.33,16.750563727677864
19.68,10.989321047160558
6.48,5.0605846712043
19.83,27.50854723025303
2.52,-11.257317378589562
4.44,3.9580255317775
29.25,35.23157716464524
18.33,13.138152256952083
-38.25,-95.25541056488142
2.22,4.87904505500444
9.18,6.3680816985116
-32.86,-56.66139266586246
4.59,34.67241326021542
-5.26,5.278787540993391
20.52,19.35850321867451
40.0,43.39667079321999
-83.95,-78.40698676300705
13.19,11.06281857008011
1.8,3.8665789091942933
-6.25,7.196846548243391
0.75,3.9580255317775
6.73,4.753637765672789
15.61,7.496433994903249
-73.05,-32.23967607211773
3.78,7.709740729794326
69.18,53.74921589246778
0.72,19.35850321867451
-35.51,-18.306746813828713
33.28,48.03952356394264
11.25,10.55548567066058
35.88,24.57741803382685
158.58,133.81666171902677
-19.78,-16.511223525326443
21.72,66.32771854288835
-4.84,15.107450949599171
168.4,84.67189525464492
54.24,59.27376531869653
33.16,10.082375345684232
-17.96,-7.553081401314409
4.04,-8.002242425994204
10.36,7.841535671895425
25.68,24.721269198057353
5.87,8.393499458153041
23.22,22.536560048793643
1.95,3.9580255317775
-1.48,-6.568991601578987
18.21,12.677157319636205
-342.08,-146.2719597837968
5.49,27.448292660288764
7.59,31.66926083959009
9.0,7.181560430848679
-7.44,-8.623059057678944
65.88,41.77728198612733
12.18,9.03309376967964
112.98,66.9796209306698
-3.71,6.318411147506334
21.12,9.011019202878805
-2.7,3.731996182346926
-1.77,13.080570333592446
31.5,37.37242487667271
1.86,6.3680816985116
0.0,60.935095974645265
5.28,31.00667321545868
-1.34,-7.930851100951073
4.62,30.580189149115046
47.76,54.55795610344054
0.0,7.841535671895425
21.96,12.193920586399667
10.83,7.22666013380541
-46.34,-32.23967607211773
13.41,12.921510623377774
0.5,-6.008027444596986
18.45,24.721269198057353
60.5,17.860244612856157
38.98,16.498110057728905
12.37,16.523159854694608
-23.26,-11.19310471475079
66.24,34.86907049819723
0.2,3.9580255317775
4.47,3.8811569798242247
14.82,11.660977676653363
156.45,112.45907469889478
29.98,32.159935245783224
-7.73,-8.516709065175803
26.8,82.65182282144072
70.2,34.40805964906523
-2.09,-0.10050214203280196
-3.71,8.892217835614005
27.12,23.782498458809155
1.21,3.8522484324019506
8.4,7.22666013380541
-8.35,7.6374577710564004
24.45,30.862822051228175
3.92,15.886399564338387
14.2,17.06002043085041
17.76,17.06002043085041
73.02,42.82701152409503
1.89,3.8262305896764013
0.33,3.2400882532588233
8.5,5.192379613305398
1.17,6.3680816985116
7.92,6.842908057223578
2.16,-11.07665366007103
5.97,3.8665789091942933
-0.53,-5.921906431706488
45.24,24.57741803382685
24.84,39.038117125147174
0.9,3.9580255317775
-121.17,-85.89094814677547
2.4,11.708629139644849
20.75,17.87430206393736
14.88,11.967264430958023
1.71,3.6413949891510415
57.13,75.24317404026552
43.32,27.364696066022525
35.04,11.923630208148667
9.99,74.25934342527785
10.48,18.05386929044612
13.72,53.48309358076024
1.08,16.811448804782934
61.74,48.30329215319941
32.87,18.817924655378473
19.56,54.32851627440929
-14.48,15.392625132835406
-21.45,5.758872949611682
60.14,31.95746449433135
7.02,4.422403310952133
11.16,9.218170907623037
58.98,30.946418645494415
-89.38,-52.65946314916236
3.22,3.2400882532588233
2.4,7.841535671895425
54.15,30.804700829429358
2.28,5.8355230868562735
12.24,7.22666013380541
129.45,87.79877557661806
10.08,6.71111311512248
1.07,3.6413949891510415
14.28,17.06002043085041
52.13,34.3699711024379
1.44,7.22666013380541
16.4,44.352153399254945
-81.94,-93.65658779696938
14.77,8.265130064888064
3.5,87.87785810310608
20.52,10.989321047160558
61.95,30.946418645494415
16.23,10.679864343988013
14.85,12.193920586399667
18.42,14.41845591356498
26.82,23.47700611823918
52.8,27.056264617364743
8.67,5.154944501565006
1.01,3.2400882532588233
0.84,6.3680816985116
16.2,12.193920586399667
19.26,10.989321047160558
7.78,7.22666013380541
96.3,48.96587977733082
41.52,44.30650145144742
3.9,14.41845591356498
38.2,29.26239032260502
-0.56,-5.229698474978616
12.22,8.653225938028772
6.03,6.71111311512248
6.94,4.554198253053231
3.09,17.06002043085041
54.36,41.69064893518083
14.71,18.39503942198765
2.28,5.0605846712043
7.44,12.772466805704733
12.18,24.31837766596368
152.49,56.27961812893435
-1.46,-19.555303696704648
19.8,41.893892952582526
9.3,6.407321398243478
1.56,5.192379613305398
5.22,7.22666013380541
-3.55,0.4693586976492376
-4.58,-10.384445703343157
0.3,4.554198253053231
30.44,20.740661822224126
21.1,53.091989089126784
4.83,3.9580255317775
0.99,13.005107217644012
-43.48,-20.247511653432518
38.58,21.485288057973406
20.5,24.661282901229868
1.26,9.218170907623037
128.88,88.67461027824866
79.32,124.50862270858099
7.62,10.55548567066058
4.28,3.6413949891510415
-3.64,-5.921906431706488
1.56,21.485288057973406
9.0,5.192379613305398
171.65,62.99624421182371
97.23,52.74297276756665
65.85,89.08675422482307
17.62,11.06281857008011
8.88,7.925132266161664
2.64,5.192379613305398
6.92,5.365797944815917
2.4,16.811448804782934
2.73,3.9580255317775
85.15,34.537348447174296
18.73,16.95010490582341
36.96,22.589253295764344
-34.73,-47.20794911852669
3.87,3.9580255317775
42.99,29.37265721358755
4.08,6.3680816985116
19.29,10.74074942109308
7.7,5.237318592366451
16.74,30.580189149115046
-20.06,-11.830723968052634
4.37,2.9576538366877663
8.01,4.747250112903341
2.52,-12.759004748537194
2.73,7.709740729794326
9.66,7.806419663639696
3.24,10.989321047160558
1.58,4.493200179163094
17.28,17.06002043085041
1.18,3.8665789091942933
12.42,9.03309376967964
18.66,13.23768006534652
7.05,5.154944501565006
7.78,6.217088671415002
8.8,16.002488159164923
11.04,7.806419663639696
49.2,30.862822051228175
13.04,8.265130064888064
14.91,7.806419663639696
28.35,31.197754126868144
-25.77,-7.930851100951073
6.0,10.989321047160558
26.56,17.06002043085041
-13.12,-6.568991601578987
53.46,84.69012809051915
5.77,7.392790756621204
-89.36,-89.79352449235544
209.01,131.80473997785145
5.37,3.9068230260340564
-0.94,-5.921906431706488
47.01,6.804761466103476
12.48,8.884049952006599
1.2,3.9580255317775
-66.78,-58.85555444806239
2.46,4.117676469284966
-3.86,13.506530488019179
-0.22,-5.229698474978616
22.96,39.02436433635638
-15.31,-18.833846527400848
6.8,54.79902584927777
1.4,6.3680816985116
1.92,0.9692779655618212
10.62,19.35850321867451
16.97,16.523159854694608
8.16,11.169810599402878
-3.56,-15.904841289736229
5.78,5.2919355597855295
4.4,4.554198253053231
-18.39,-8.623059057678944
-7.08,-10.422555697056586
2.64,3.6413949891510415
87.9,44.39529069915619
-66.64,15.298268201085092
45.66,24.23478107169744
21.36,22.523806072357544
-20.21,-8.623059057678944
9.84,18.69912328811367
63.24,31.114157532601904
2.64,48.97225442198475
2.64,7.841535671895425
1.54,45.48122305935495
13.68,28.27226394507152
0.24,4.422403310952133
78.2,42.15493795355641
-3.01,-5.229698474978616
54.86,32.159935245783224
-112.92,-84.66737282591161
56.05,33.6173681663345
0.0,14.169884287497501
54.56,39.09837169511144
18.6,8.794806194045261
2.96,-8.002242425994204
-8.34,-7.231693408300003
25.23,27.963832496413737
63.87,31.09026980972492
10.98,38.757863292899124
0.84,22.589253295764344
11.76,9.662330440974028
23.92,17.06002043085041
71.0,43.56837725711912
2.11,4.117676469284966
-1.96,12.969841379081334
67.32,81.69857796863869
6.78,7.0948651917043115
-8.67,-7.138585001684948
39.6,32.648473386980676
15.12,12.028945554598426
56.0,-4.1018388030995565
2.73,7.841535671895425
10.88,7.392790756621204
-6.12,-7.412543042376006
10.06,7.02219693633349
15.12,-19.527604737871634
1.17,6.191119566252402
14.43,31.266519313503395
18.26,19.68312955053863
11.04,70.77071373699305
-6.54,-46.972425571554375
1.02,3.9580255317775
32.52,21.17583135480086
